oid,bonusPointsEarned,bonusPointsEarnedReason,totalPointsEarned,purchasedItemCount,item,barcode,brandCode,competitorRewardsGroup,description,discountedItemPrice,finalPrice,itemPrice,metabriteCampaignId,needsFetchReview,originalReceiptItemText,partnerItemId,pointsEarned,pointsNotAwardedReason,pointsPayerId,preventTargetGapPoints,quantityPurchased,rewardsGroup,rewardsProductPartnerId,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,rewardsReceiptStatus,totalSpent,userId,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,81,NULL,NULL,NULL,MONTEREY SLCD BABY B,2.50,2.50,2.50,NULL,NULL,MONTEREY SLCD BABY B,1163,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,82,NULL,NULL,NULL,PINATA APPLES,0.88,0.88,0.88,NULL,NULL,PINATA APPLES,1165,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,83,NULL,NULL,NULL,Flushable Wipes,11.99,11.99,11.99,NULL,NULL,FSA 04902289613,1172,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,84,754500638101,HY-VEE,NULL,Hy-Vee Premium Distilled Water Gallon,0.99,0.99,0.99,NULL,NULL,HY-VEE PREM DISTILLE,1176,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,85,NULL,MISSION,TACO BELL TACO SHELLS,MISSION TORTILLA TRI,2.99,2.99,2.99,NULL,NULL,MISSION TORTILLA TRI,1177,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,86,511111001485,TOSTITOS,NULL,TOSTITOS,2.98,2.98,2.98,NULL,NULL,TOSTITOS MED SALSA,1178,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,1,NULL,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,87,305731769135,ADVIL,NULL,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,4.99,NULL,NULL,ADVIL IBUPROFEN LIQU,1181,NULL,NULL,NULL,NULL,1,ALEVEÂ® LIQUID GELS,5d9b4f591dda2c6225a284aa,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,88,NULL,NULL,NULL,TC NCTN GUM 2MG MINT,26.99,26.99,26.99,NULL,NULL,TC NCTN GUM 2MG MINT,1182,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,89,048000007070,CHICKEN OF THE SEA,NULL,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,0.99,NULL,NULL,COS SARDINES WATER,1186,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,90,NULL,NULL,NULL,OSCAR SARDINES 2LAY,3.34,3.34,3.34,NULL,NULL,OSCAR SARDINES 2LAY,1187,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,91,015300430594,RICE-A-RONI,NULL,Rice-A-Roni Rice Pilaf,2.38,2.38,2.38,NULL,NULL,RICE A RONI RICE PIL,1188,NULL,NULL,NULL,NULL,2,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,92,NULL,STARKIST,NULL,STARKIST CHUNK LT TU,0.92,0.92,0.92,NULL,NULL,STARKIST CHUNK LT TU,1190,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,93,511111001485,TOSTITOS,NULL,TOSTITOS,3.99,3.99,3.99,NULL,NULL,TOSTITOS MED SALSA,1191,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,1,NULL,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,94,009800300037,TIC TAC,NULL,Tic Tac Cool Watermelon Gum,36.99,36.99,36.99,NULL,NULL,TC NCTN GUM 2MG COOL,1194,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,95,NULL,SO DELICIOUS,NULL,PREV FRZN ALASKAN SO,15.67,15.67,15.67,NULL,NULL,PREV FRZN ALASKAN SO,1197,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,96,NULL,NULL,NULL,TC NCTN GUM 2MG MINT,26.99,26.99,26.99,NULL,NULL,TC NCTN GUM 2MG MINT,1201,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,97,754500990209,HY-VEE,NULL,Hy-Vee Sweet Smoked Thick Sliced Bacon,4.99,4.99,4.99,NULL,NULL,HYV SWT SMKD THICK,1204,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,98,014113911979,WONDERFUL,PLANTERS PISTACHIOS,"Wonderful Roasted & Salted Pistachios, 24 oz",8.99,8.99,8.99,NULL,NULL,WNDRFL RSTD&SALTED,1208,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-09
6001e3a80a7214ad4c000078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5a43c08fe4b014fd6b6a0612,2021-01-15,2021-01-15,NULL,2021-01-15,NULL,NULL
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,0,076840580750,BEN AND JERRYS,NULL,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,14.49,14.49,14.49,BEN AND JERRYS ICE CREAM,NULL,BEN & JERRY' S CHUNKY MONKEY PINT,1010,144.9,NULL,5332f5f6e4b03c9a25efd0b4,NULL,3,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,1,028435383253,KLARBRUNN,NULL,KLRB CRBN WTR CLR FR LMN SPRK CAN 12PK 12 FL OZ,12.40,12.40,12.40,NULL,NULL,KLARBRUNN 12PX 12 FL OZ,1013,NULL,NULL,NULL,NULL,4,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,2,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,7.17,7.17,7.17,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,1016,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,3,076840100354,BEN AND JERRYS,NULL,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.06,8.06,8.06,BEN AND JERRYS ICE CREAM,NULL,BEN & JERRY' S CHUNKY MONKEY PINT,1019,80.6,NULL,5332f5f6e4b03c9a25efd0b4,NULL,2,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,4,076840100354,BEN AND JERRYS,NULL,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,12.69,12.69,12.69,BEN AND JERRYS ICE CREAM,NULL,BEN & JERRY' S CHUNKY MONKEY PINT,1022,126.9,NULL,5332f5f6e4b03c9a25efd0b4,NULL,3,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,5,NULL,NULL,NULL,EMIL' S SAUSAGE MUSHROOM PIZZA,6.84,6.84,6.84,NULL,NULL,EMIL' S SAUSAGE MUSHROOM PIZZA,1025,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,6,NULL,NULL,NULL,HYV GRADE A X LRG EG,1.29,1.29,1.29,NULL,NULL,HYV GRADE A X LRG EG,1030,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,7,NULL,LIGHT & FIT,NULL,HYV LF BLUEBERRY YOG,0.54,0.54,0.54,NULL,NULL,HYV LF BLUEBERRY YOG,1031,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,8,036632011077,LIGHT & FIT GREEK,NULL,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,0.54,0.54,NULL,NULL,HYV LF KEY LIME PIE,1032,NULL,NULL,NULL,NULL,1,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,9,NULL,LIGHT & FIT,NULL,HYV LF PEACH YOGURT,0.54,0.54,0.54,NULL,NULL,HYV LF PEACH YOGURT,1033,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,10,NULL,LIGHT & FIT,NULL,HYV LF VANILLA YOGUR,0.54,0.54,0.54,NULL,NULL,HYV LF VANILLA YOGUR,1034,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,11,NULL,NULL,NULL,1% Milk,3.99,3.99,3.99,NULL,NULL,SASSY COW 1% MILK,1035,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,12,075706191031,CONNIE'S PIZZA,NULL,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,5.99,5.99,NULL,NULL,CONNIES SUPREME PIZZ,1038,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,13,028800296737,HANOVER,NULL,Hanover Mixed Vegetables,2.29,2.29,2.29,NULL,NULL,HV MIXED VEGETABLES,1039,NULL,NULL,NULL,NULL,1,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,5e825d64f221c312e698a62a,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,14,019600920106,VAN DE KAMP'S,SMART ONES,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,6.99,6.99,NULL,NULL,VAN DE KAMP JUMBO FI,1040,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,15,NULL,NULL,NULL,GRIMES NSA RED KIDNE,1.09,1.09,1.09,NULL,NULL,GRIMES NSA RED KIDNE,1043,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,16,028189000079,HATCH FARMS,NULL,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,1.19,1.19,1.19,NULL,NULL,HATCH NACHO SLCD JAL,1044,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,17,NULL,NULL,NULL,HYV CLOVER HNY BEAR,5.99,5.99,5.99,NULL,NULL,HYV CLOVER HNY BEAR,1046,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,18,NULL,NULL,NULL,HYV KETTLE MESQ BBQ,2.39,2.39,2.39,NULL,NULL,HYV KETTLE MESQ BBQ,1047,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,19,NULL,KELLOGG'S,NULL,KELL ORIG FRSTD MINI,4.29,4.29,4.29,NULL,NULL,KELL ORIG FRSTD MINI,1048,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,20,NULL,NULL,NULL,SIMPLY HVY DUTY FOIL,2.99,2.99,2.99,NULL,NULL,SIMPLY HVY DUTY FOIL,1049,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,21,058496723002,TEMPTATIONS,NULL,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,1.99,NULL,NULL,TEMPT TASTY CHICKEN,1050,NULL,NULL,NULL,NULL,1,NULL,550b2565e4b001d5e9e4146f,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,22,058449450023,NATURE'S PATH ORGANIC,NULL,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,3.99,NULL,NULL,NATURES PATH OF OATS,1053,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,23,NULL,NULL,NULL,HYV MED CHED BRICK,4.99,4.99,4.99,NULL,NULL,HYV MED CHED BRICK,1057,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,24,048500256763,DOLE,NULL,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,1.31,DOLE BLENDS MULTI SERVE,NULL,DOLE BANANAS,1060,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,1,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
60025eb70a720f05f300008e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,60025c65fb296c4ef805d9e6,2021-01-16,2021-01-16,NULL,2021-01-16,NULL,NULL
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,25,4816,NULL,NULL,Golden Sweet Potato,2.21,2.21,2.21,NULL,NULL,GOLDEN SWT POTATO,1062,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,26,NULL,NULL,NULL,Green Bell Peppers,0.88,0.88,0.88,NULL,NULL,GREEN BELL PEPPERS,1064,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,27,4166,NULL,NULL,Other Sweet Onions,0.91,0.91,0.91,NULL,NULL,SWEET ONIONS,1065,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,28,071100007299,HIDDEN VALLEY,NULL,Hidden Valley Original Ranch Fat Free Salad Dressing 24 Oz,1.99,1.99,1.99,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,NULL,HV CAGE FREE LG WHT,1070,NULL,Action not allowed for user and CPG,5eebc5412455c97a877ef382,NULL,1,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,29,NULL,NULL,NULL,Fat Free Half And Half,1.84,1.84,1.84,NULL,NULL,HYV HALF & HALF,1071,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,30,036632011077,LIGHT & FIT GREEK,NULL,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,0.56,NULL,NULL,HYV LF KEY LIME PIE,1072,NULL,NULL,NULL,NULL,1,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,NULL,NULL,NULL,NULL,FINISHED,803.48,60037329e257124ec6b99eeb,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16
